id,Title,Date,Permalink,"Research Topics","Press Types",Categories
2521,"Graduate Student Katie Breivik Wins Chambliss Honorable Mention for Research Poster at AAS",01/30/2017,https://ciera.northwestern.edu/2017/01/30/graduate-student-katie-breivik-wins-chambliss-honorable-mention-for-research-poster-at-aas/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Achievement
2523,"Supernova News from CIERA Professor Raffaella Margutti",01/29/2017,https://ciera.northwestern.edu/2017/01/29/supernova-news-from-ciera-professor-raffaella-margutti/,"Life &amp; Death of Stars","External Press",Science
2525,"CIERA REU Students Present at 229th Meeting of the AAS",01/28/2017,https://ciera.northwestern.edu/2017/01/28/ciera-reu-students-present-at-229th-meeting-of-the-aas/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","CIERA Stories",Achievement|Education|Interdisciplinary
2536,"CIERA Postdoctoral Alum Laura Fissel Presents Plenary Talk at AAS229",01/27/2017,https://ciera.northwestern.edu/2017/01/27/ciera-postdoctoral-alum-laura-fissel-presents-plenary-talk-at-aas229/,,"CIERA Stories",Achievement
2549,"Professor Mel Ulmer Discusses Geoengineering at AAS229",01/20/2017,https://ciera.northwestern.edu/2017/01/20/professor-mel-ulmer-discusses-geoengineering-at-aas229/,,"CIERA Stories|External Press",Achievement|Interdisciplinary
2551,"Four New Postdoctoral Researchers Join CIERA",01/01/2017,https://ciera.northwestern.edu/2017/01/01/four-new-postdoctoral-researchers-join-ciera/,"Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Life &amp; Death of Stars","CIERA Stories","Achievement|Data Science &amp; Computing|Interdisciplinary"
2642,"Lecture by CIERA Associate Director Shane Larson Featured in 'Astronomy' Magazine",11/20/2018,https://ciera.northwestern.edu/2018/11/20/lecture-by-ciera-assistant-director-shane-larson-featured-in-astronomy-magazine/,,"External Press",Achievement|Outreach
2747,"Honorable Mention to Scotty Coughlin: LIGO Laboratory Awards for Excellence",11/26/2018,https://ciera.northwestern.edu/2018/11/26/honorable-mention-to-scotty-coughlin-ligo-laboratory-awards-for-excellence/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories|External Press",Achievement|Outreach
2768,"Graduate Student Zachary Hafen Wins Award in the 2016 Northwestern Scientific Images Contest",12/31/2016,https://ciera.northwestern.edu/2016/12/31/graduate-student-zachary-hafen-wins-award-in-the-2016-northwestern-scientific-images-contest/,"Galaxies &amp; Cosmology","Northwestern Press",Achievement
2783,"Fred Rasio Named AAAS Fellow, for Extraordinary Achievement in Advancing Science",11/27/2018,https://ciera.northwestern.edu/2018/11/27/fred-rasio-named-aaas-fellow-for-extraordinary-achievement-in-advancing-science/,,"External Press|Northwestern Press",Achievement
